cdl_uuid,cdl_frequency,cdl_effective_date,cdl_run_identifier,customer_id,customer_type,customer_name,customer_address,city,state,zip,phone,fax,email,customer_status,metropolitan_statistical_area_name,blocked_account,phs,party_group_code,party_group_description,party_type_code,party_type_description,party_subtype_code,party_subtype_description,party_service_code,party_service_description,br_segment,br_sub_segment,channel_name,market_normalized_name,brand_normalized_name,form_strength_normalized_name,normalized_name,competitor_flag,year,semester_number,quarter_number,month_number,week_number,transaction_timestamp,ddd_source_units,ddd_source_units_uom,ddd_units,ddd_units_uom,ddd_dollars,ddd_dot,ddd_mcg,ddd_normalized_units,ddd_normalized_units_uom,chargeback_source_units,chargeback_source_units_uom,chargeback_units,chargeback_units_uom,chargeback_dollars,chargeback_dot,chargeback_mcg,chargeback_normalized_units,chargeback_normalized_units_uom,self_reported_source_units,self_reported_source_units_uom,self_reported_units,self_reported_units_uom,self_reported_dollars,self_reported_dot,self_reported_mcg,self_reported_normalized_units,self_reported_normalized_units_uom,integrated_units,integrated_dollars,integrated_dot,integrated_mcg,integrated_normalized_units,867_source_units,867_source_units_uom,867_units,867_units_uom,867_dollars,867_dot,867_mcg,867_normalized_units,867_normalized_units_uom,phs_units,phs_dollars,phs_dot,phs_mcg,phs_normalized_units
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,1,1,1,1,2017-01-06T00:00:00.0000000,6,,6,,1489.1,1786.92,0,6,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,6,1489.1,1786.92,0,6,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2019,2,3,7,28,2019-07-19T00:00:00.0000000,3,,3,,725.5,870.6,0,3,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,3,725.5,870.6,0,3,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2015,1,1,2,8,2015-02-27T00:00:00.0000000,1,,1,,733.6,308.999,0,1,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,733.6,308.999,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,1,1,2,5,2018-02-02T00:00:00.0000000,3,,3,,810,972,0,3,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,3,810,972,0,3,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2016,1,2,4,15,2016-04-15T00:00:00.0000000,1,,1,,679.1,814.92,0,1,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,679.1,814.92,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2016,1,2,6,26,2016-07-01T00:00:00.0000000,1,,1,,491.2,589.44,0,1,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,491.2,589.44,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,1,1,2,5,2017-02-03T00:00:00.0000000,2,,2,,521.9,626.28,0,2,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,521.9,626.28,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,1,2,5,21,2018-05-25T00:00:00.0000000,12,,12,,2851.5,3421.8,0,12,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,12,2851.5,3421.8,0,12,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,2,4,11,47,2017-11-24T00:00:00.0000000,4,,4,,1047.3,1256.76,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,4,1047.3,1256.76,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2019,1,2,4,15,2019-04-19T00:00:00.0000000,6,,6,,1440.2,1728.24,0,6,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,6,1440.2,1728.24,0,6,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2019,1,1,3,12,2019-03-29T00:00:00.0000000,4,,4,,976.1,1171.32,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,4,976.1,1171.32,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2014,2,4,10,42,2014-10-24T00:00:00.0000000,1,,1,,706.7,297.668,0,1,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,706.7,297.668,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2016,2,3,8,34,2016-08-26T00:00:00.0000000,1,,1,,598.8,718.56,0,1,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,598.8,718.56,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2019,1,1,1,4,2019-02-01T00:00:00.0000000,3,,3,,313.1,375.72,0,3,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,3,313.1,375.72,0,3,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,2,4,11,46,2017-11-17T00:00:00.0000000,9,,9,,2356.4,2827.68,0,9,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,9,2356.4,2827.68,0,9,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2014,2,4,11,44,2014-11-07T00:00:00.0000000,1,,1,,713.3,300.448,0,1,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,1,713.3,300.448,0,1,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,2,4,12,51,2017-12-22T00:00:00.0000000,7,,7,,1889.9,2267.88,0,7,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,7,1889.9,2267.88,0,7,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,2,3,9,36,2018-09-07T00:00:00.0000000,2,,2,,507.7,609.24,0,2,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,507.7,609.24,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,1,1,3,9,2018-03-02T00:00:00.0000000,7,,7,,1814.8,2177.76,0,7,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,7,1814.8,2177.76,0,7,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,2,4,11,45,2018-11-09T00:00:00.0000000,5,,5,,931,1117.2,0,5,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,5,931,1117.2,0,5,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,1,1,1,1,2018-01-05T00:00:00.0000000,2,,2,,540,648,0,2,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,540,648,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2019,2,3,7,29,2019-07-26T00:00:00.0000000,4,,4,,967.3,1160.76,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,4,967.3,1160.76,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,1,1,2,6,2017-02-10T00:00:00.0000000,7,,7,,1826.8,2192.16,0,7,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,7,1826.8,2192.16,0,7,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,2,3,7,29,2017-07-21T00:00:00.0000000,2,,2,,547.2,656.64,0,2,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,2,547.2,656.64,0,2,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,1,1,2,7,2017-02-17T00:00:00.0000000,6,,6,,1565.8,1878.96,0,6,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,6,1565.8,1878.96,0,6,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,1,1,1,3,2018-01-19T00:00:00.0000000,5,,5,,1349.9,1619.88,0,5,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,5,1349.9,1619.88,0,5,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,2,4,12,49,2018-12-07T00:00:00.0000000,6,,6,,670.4,804.48,0,6,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,6,670.4,804.48,0,6,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2018,2,3,7,30,2018-07-27T00:00:00.0000000,4,,4,,972.9,1167.48,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,4,972.9,1167.48,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
d9b079d0ce364eae,weekly,2019-11-08T00:00:00.0000000,3,1005956,ACCOUNT,"HUTCHINSON CLINIC, PA",2101 N WALDRON ST,HUTCHINSON,KS,67502,620-669-2500,6206692501,,A,KS NONMETROPOLITAN AREA,,,HCO,HEALTH CARE ORGANIZATION,OPTCNTR,OUTPATIENT CENTER,MEDGRP,MEDICAL GROUP,MULTSPC_GRPRC,MULTISPECIALTY GROUP PRACTICE,Clinic,Multi-Specialty Clinic,NON RETAIL,BONE HEALTH - TOTAL,ZOLEDRONIC ACID 5MG,ZOLEDRONIC ACID 5/100 SOLUTION,ZOLEDRONIC ACID 5/100 SOLUTION,TRUE,2017,1,1,3,13,2017-03-31T00:00:00.0000000,4,,4,,1043.9,1252.68,0,4,,0,,0,,0,0,0,0,,0,,0,,0,0,0,0,,4,1043.9,1252.68,0,4,0,,0,,0,0,0,0,,0,0,0,0,0
